census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12057990000,0,0,0,0,-666666666,-666666666,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,666666766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057990100,0,0,0,0,-666666666,-666666666,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,666666766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057012108,1079,268,811,443,1056,44926,98500,1078,84.2,10.0,16.5,0.0,2.7,0.0,1.9,1.1,-888888888,264,79,105,2179,54,522,1029,0,75,308,24.837812789620017,75.16218721037998,41.05653382761816,34.10565338276182,37,15.799999999999997,19.25167892548769,35.393258439,11.797752813,17.0,5.666666666666667,3.0,3.0,7.303370789000001,13.0,0.561797753,9.550561801,17.0,0.561797753,18.539325849,33.0,0.561797753,6.0,5.0,6.0,0.0,0.0,3.0,1.2791572610985704,1.3544018058690745,1.1286681715575622,1.3544018058690745,0.36991368680641185,0.0,0.0,0.36991368680641185,4.402146572014925,1.992222489133551,1.8619172358186444,2.4563177889826533,0.6755307742542369,1.59504782635744,12057,Hillsborough County,Florida
12057012209,1455,435,1020,744,1394,73417,219000,1896,73.5,8.7,20.1,0.3,10.4,0.0,0.7,6.3,-888888888,584,74,113,2992,539,1311,1733,0,137,210,29.896907216494846,70.10309278350515,51.1340206185567,18.969072164948454,18,26.5,10.557557769768922,15.692307708000001,5.230769236,18.0,6.0,15.0,5.0,6.923076930000001,15.0,0.46153846200000004,3.2307692340000003,7.0,0.46153846200000004,5.5384615440000005,12.0,0.46153846200000004,5.0,7.0,6.0,6.0,7.0,2.0,0.8064516129032258,0.6720430107526881,0.9408602150537635,0.8064516129032258,0.49019607843137253,0.5882352941176471,0.6862745098039216,0.19607843137254902,1.2024756864367818,1.2560074421529834,0.5085951068650398,0.9525673652247667,0.46575342490636146,0.618564304739287,12057,Hillsborough County,Florida
12057012210,1882,550,1332,679,871,45852,106600,1135,83.7,10.8,13.2,1.8,1.6,0.0,1.6,0.5,-888888888,514,161,237,3451,127,933,1685,24,333,806,29.22422954303932,70.77577045696069,36.07863974495218,34.6971307120085,29,16.299999999999997,14.218932606155043,34.151898718,11.383966239333333,14.0,4.666666666666667,9.0,3.0,17.316455687999998,36.0,0.481012658,9.620253159999999,20.0,0.481012658,7.21518987,15.0,0.481012658,5.0,4.0,5.0,4.0,4.0,1.0,0.6872852233676977,0.7363770250368188,0.5891016200294551,0.7363770250368188,0.22522522522522523,0.3003003003003003,0.3003003003003003,0.07507507507507508,2.0698120435151512,1.0704118407351888,0.8754408004552021,1.305991286086249,0.7092534173576303,0.8480655766355076,12057,Hillsborough County,Florida
12057012211,44,11,33,24,-666666666,41000,-666666666,1188,100.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,-888888888,13,0,4,1872,114,535,51,0,0,24,25.0,75.0,54.54545454545454,20.454545454545457,32,0.0,15.789473684210526,3.818181815,1.2727272716666667,,,1.0,1.0,1.09090909,2.0,0.545454545,1.09090909,2.0,0.545454545,1.636363635,3.0,0.545454545,,,,1.0,0.0,0.0,,,,,3.0303030303030303,3.0303030303030303,0.0,0.0,11.570247924242425,,4.893713482825129,,,,12057,Hillsborough County,Florida
12057012212,1687,1247,440,368,947,37775,132600,1201,65.1,27.4,30.9,0.0,3.3,0.0,2.1,2.0,-888888888,626,339,111,2399,233,1613,1457,0,146,0,73.91819798458803,26.081802015411977,21.81387077652638,4.267931238885596,22,34.900000000000006,12.030247479376719,130.53237422400002,43.51079140800001,8.0,2.6666666666666665,3.0,1.5,40.920863348000005,79.0,0.517985612,41.43884896,80.0,0.517985612,48.172661916,93.0,0.517985612,3.0,2.0,3.0,2.0,0.0,1.0,0.7246376811594202,0.8152173913043478,0.5434782608695652,0.8152173913043478,0.3409090909090909,0.45454545454545453,0.0,0.22727272727272727,3.489237482598236,1.1285863972968835,1.4757962513139344,2.859285329700723,0.9422517657348138,1.8567210116423019,12057,Hillsborough County,Florida
12057012213,1647,334,1313,975,1320,61932,136400,1347,80.0,14.8,14.5,0.0,1.9,0.0,2.8,0.5,-888888888,524,194,109,2957,157,653,1836,0,164,0,20.279295689131754,79.72070431086824,59.19854280510018,20.522161505768064,39,20.0,9.261013737565134,37.098360633,12.366120211,20.0,6.666666666666667,1.0,1.0,17.278688514000002,34.0,0.508196721,10.16393442,20.0,0.508196721,9.655737699,19.0,0.508196721,5.0,5.0,10.0,0.0,1.0,0.0,0.6837606837606838,0.5128205128205128,0.5128205128205128,1.0256410256410255,0.07616146230007616,0.0,0.07616146230007616,0.0,3.702431200898203,1.064922549244239,1.5659679555444195,1.4539944138782785,0.6497272464869859,0.944173689493557,12057,Hillsborough County,Florida
12057012503,1757,676,1081,634,840,62171,249600,1995,75.8,4.0,19.7,2.1,5.4,0.0,1.2,11.4,-888888888,617,208,179,3143,244,1378,1740,0,269,36,38.47467273762095,61.52532726237906,36.08423449060899,25.441092771770062,28,24.200000000000003,16.955093099671412,45.121951251999995,15.040650417333332,7.0,2.3333333333333335,26.0,8.666666666666666,15.243902449999998,25.0,0.609756098,9.14634147,15.0,0.609756098,20.731707332,34.0,0.609756098,4.0,1.0,2.0,8.0,11.0,7.0,0.36803364879074657,0.6309148264984227,0.15772870662460567,0.31545741324921134,0.8017267961763799,0.7400555041628123,1.0175763182238668,0.6475485661424607,2.224948286587771,0.5731937222864298,0.9410567085472515,1.326258301577608,0.8656995789325636,0.8612262756098995,12057,Hillsborough County,Florida
12057012504,1179,197,982,722,1402,70273,183700,1578,88.5,3.6,6.3,0.0,6.1,0.0,1.4,0.3,-888888888,346,63,96,2485,102,385,1410,0,0,38,16.70907548770144,83.29092451229856,61.23833757421544,22.05258693808312,27,11.5,9.370589895568727,8.750000007,2.916666669,11.0,3.6666666666666665,26.0,8.666666666666666,4.583333337000001,11.0,0.41666666700000005,1.6666666680000002,4.0,0.41666666700000005,2.500000002,6.0,0.41666666700000005,5.0,2.0,4.0,10.0,10.0,6.0,0.5078485687903971,0.6925207756232686,0.2770083102493075,0.554016620498615,0.8825526137135099,1.0183299389002036,1.0183299389002036,0.6109979633401221,1.4805414563451778,0.7909483615404753,0.6262048777379459,0.7163583607907145,0.4430379748809486,0.46517834597674573,12057,Hillsborough County,Florida
12057013315,1916,1696,220,126,1203,59551,80600,960,64.2,22.2,24.0,0.0,3.2,0.0,3.9,6.4,-888888888,388,241,31,2825,273,1115,2314,0,181,0,88.51774530271399,11.482254697286013,6.576200417536534,4.906054279749479,17,35.8,12.946079708257358,163.73743012200003,54.57914337400001,19.0,6.333333333333333,3.0,1.5,49.430167584,112.0,0.44134078200000004,46.340782110000006,105.0,0.44134078200000004,67.96648042800001,154.0,0.44134078200000004,10.0,3.0,6.0,1.0,0.0,2.0,5.026455026455026,7.936507936507936,2.380952380952381,4.761904761904762,0.6818181818181818,0.45454545454545453,0.0,0.9090909090909091,3.2181098687500005,7.828448501884732,1.3611210197940193,3.343165571203806,0.8960256801941718,2.1709361066469555,12057,Hillsborough County,Florida
12057013316,1116,1116,0,0,932,34681,-666666666,-666666666,67.1,23.3,29.2,0.0,1.8,0.0,4.9,2.9,-888888888,293,166,26,1840,368,980,964,18,101,0,100.0,0.0,0.0,0.0,27,32.900000000000006,25.836298932384345,117.938931304,39.31297710133333,,,1.0,1.0,30.343511451999998,53.0,0.572519084,30.343511451999998,53.0,0.572519084,57.2519084,100.0,0.572519084,,,,0.0,1.0,0.0,,,,,inf,,inf,,3.522668199044205,,1.4899359956723384,,,,12057,Hillsborough County,Florida
12057013317,1184,1019,165,165,1087,48537,148800,1179,58.3,27.6,19.1,0.0,5.7,0.0,1.7,6.8,-888888888,235,156,16,1780,126,817,1331,0,119,8,86.0641891891892,13.93581081081081,13.93581081081081,0.0,18,41.7,14.135667396061269,77.736486453,25.912162151,,,,,20.641891883,47.0,0.439189189,23.716216206,54.0,0.439189189,33.378378364,76.0,0.439189189,,,,,,,,,,,,,,,2.5429010943081454,,1.0755369679359181,,,,12057,Hillsborough County,Florida
12057013318,1452,1393,59,59,1242,56742,119300,1636,64.3,16.6,26.5,0.7,10.0,0.0,0.0,8.5,-888888888,485,131,29,2357,684,1219,1649,0,190,0,95.93663911845731,4.0633608815427,4.0633608815427,0.0,19,35.7,10.434292160180485,114.74774763299999,38.249249211,,,,,20.747747726999997,49.0,0.42342342299999997,27.945945917999996,66.0,0.42342342299999997,66.05405398799999,156.0,0.42342342299999997,,,,,,,,,,,,,,,2.7458183209619524,,1.1613621615251244,,,,12057,Hillsborough County,Florida
12057013319,2756,1480,1276,1070,1180,69570,145800,1334,63.7,22.9,13.2,1.7,2.2,0.0,6.5,2.9,-888888888,692,362,126,4034,223,1116,3190,0,186,0,53.70101596516691,46.29898403483309,38.8243831640058,7.474600870827286,16,36.3,12.757688408246029,92.84671524799998,30.94890508266666,5.0,2.5,23.0,7.666666666666667,23.211678812,53.0,0.43795620399999996,24.087591219999997,55.0,0.43795620399999996,45.54744521599999,104.0,0.43795620399999996,3.0,0.0,2.0,12.0,10.0,1.0,0.23364485981308408,0.2803738317757009,0.0,0.1869158878504673,0.6008359456635318,0.9404388714733543,0.7836990595611284,0.07836990595611285,2.091142235315315,0.3638900066050699,0.8844625472567549,1.311721767947712,0.9252591379651615,0.8517867533814908,12057,Hillsborough County,Florida
12057004800,1679,516,1163,664,984,39347,155100,1179,84.6,6.3,50.6,0.0,1.0,0.0,4.4,3.6,-888888888,284,28,263,2936,538,1488,1465,22,153,0,30.732578916021442,69.26742108397855,39.5473496128648,29.72007147111376,64,15.400000000000006,17.514553277651228,25.364485974,8.454828658,10.0,3.3333333333333335,1.0,1.0,11.02803738,20.0,0.551401869,6.065420559,11.0,0.551401869,8.271028035,15.0,0.551401869,4.0,1.0,5.0,1.0,0.0,0.0,0.5020080321285141,0.6024096385542169,0.15060240963855423,0.7530120481927711,0.08598452278589853,0.08598452278589853,0.0,0.0,1.6385326856589149,0.7818520222237447,0.6930283212910257,0.9989967789265537,0.717230443916193,0.6487139603482863,12057,Hillsborough County,Florida
12057011103,1299,231,1068,715,836,70240,279600,1882,89.3,5.9,11.6,0.0,1.7,0.0,1.6,1.5,-888888888,393,39,100,2618,78,535,1507,0,132,271,17.782909930715935,82.21709006928405,55.042340261739795,27.174749807544263,36,10.700000000000003,16.320224719101123,10.838709672,3.612903224,13.0,4.333333333333333,2.0,1.0,3.0967741920000003,6.0,0.516129032,1.5483870960000001,3.0,0.516129032,6.1935483840000005,12.0,0.516129032,5.0,5.0,3.0,1.0,1.0,0.0,0.6060606060606061,0.6993006993006993,0.6993006993006993,0.4195804195804196,0.09363295880149813,0.09363295880149813,0.09363295880149813,0.0,1.5640273696969698,0.9439086231937572,0.66151580127828,0.8399827227625087,0.4546684707826581,0.545455731391768,12057,Hillsborough County,Florida
12057011408,1044,304,740,531,1103,85813,258600,1649,83.2,4.2,24.2,0.0,7.9,0.0,0.0,4.7,-888888888,348,27,12,2127,110,834,1480,22,88,44,29.118773946360154,70.88122605363985,50.86206896551724,20.019157088122604,34,16.799999999999997,9.878682842287695,38.901960768,12.967320256,9.0,3.0,4.0,2.0,8.509803918000001,14.0,0.607843137,15.803921562000001,26.0,0.607843137,14.588235288,24.0,0.607843137,3.0,5.0,1.0,2.0,2.0,0.0,0.5649717514124294,0.5649717514124294,0.9416195856873822,0.18832391713747645,0.2702702702702703,0.2702702702702703,0.2702702702702703,0.0,4.265565873684211,0.8799148182314687,1.804149519060021,1.9122539228742514,0.8121162504476794,1.2417515668391401,12057,Hillsborough County,Florida
12057011413,2097,683,1414,1079,1298,55452,180400,1625,74.2,12.7,25.5,0.0,4.3,0.0,1.9,6.8,-888888888,628,104,128,4050,403,1983,2602,0,109,0,32.57033857892227,67.42966142107774,51.45445875059609,15.97520267048164,32,25.799999999999997,14.679543459174715,22.977777783,7.659259261,18.0,6.0,4.0,1.3333333333333333,5.866666668,12.0,0.488888889,6.355555557,13.0,0.488888889,10.755555558,22.0,0.488888889,9.0,5.0,4.0,2.0,1.0,1.0,0.5560704355885079,0.8341056533827619,0.46339202965708987,0.3707136237256719,0.0942951438000943,0.14144271570014144,0.07072135785007072,0.07072135785007072,1.1214142402635432,0.8660514707709173,0.4743096278785336,0.7752133519296254,0.5607375271709473,0.5033967418648801,12057,Hillsborough County,Florida
12057011608,454,133,321,238,1478,97955,231900,1787,80.0,11.0,25.3,0.0,3.5,0.0,2.0,3.5,-888888888,144,26,26,869,58,351,595,0,28,0,29.295154185022028,70.70484581497797,52.42290748898678,18.28193832599119,27,20.0,5.011933174224343,2.25,1.125,,,,,0.75,1.0,0.75,1.5,2.0,0.75,0.0,0.0,0.0,,,,,,,,,,,,,,,0.8458646616541353,,0.3577640968875947,,,,12057,Hillsborough County,Florida
12057011611,1508,352,1156,831,984,45511,126800,1166,73.4,10.6,48.3,0.7,8.3,0.0,2.5,4.5,-888888888,418,104,92,3125,757,2382,1727,8,203,7,23.342175066312997,76.657824933687,55.106100795755964,21.551724137931032,39,26.599999999999994,20.593282667320423,21.617647043999998,7.205882347999999,18.0,6.0,7.0,3.5,5.661764702,11.0,0.514705882,8.749999994,17.0,0.514705882,7.205882348,14.0,0.514705882,6.0,5.0,7.0,6.0,0.0,1.0,0.7220216606498195,0.7220216606498195,0.601684717208183,0.842358604091456,0.3027681660899654,0.5190311418685121,0.0,0.08650519031141869,2.0471256670454543,1.1245120781730682,0.8658454463078128,1.1163045095519863,0.5456570154202013,0.724889543812394,12057,Hillsborough County,Florida
12057011802,2125,676,1449,888,1041,36395,98000,1112,89.4,3.1,66.4,0.0,1.1,0.0,1.0,5.5,-888888888,563,198,139,5110,2206,4622,2043,3,105,0,31.81176470588235,68.18823529411765,41.78823529411765,26.400000000000002,53,10.599999999999994,24.534949267192786,25.639344254,8.546448084666666,21.0,7.0,5.0,2.5,6.131147539,11.0,0.557377049,6.688524588,12.0,0.557377049,12.819672126999999,23.0,0.557377049,9.0,6.0,6.0,3.0,0.0,2.0,0.7882882882882882,1.0135135135135136,0.6756756756756757,0.6756756756756757,0.1725327812284334,0.2070393374741201,0.0,0.13802622498274672,1.2642674681459565,1.2277189862486368,0.5347303528215586,0.9940184197357202,0.5497363795332747,0.6454811860542671,12057,Hillsborough County,Florida
12057011804,1781,726,1055,625,916,40239,140300,1080,79.7,6.5,74.8,0.2,5.2,0.0,0.5,7.8,-888888888,703,178,96,3841,1083,4148,1944,0,173,7,40.7636159460977,59.2363840539023,35.09264458169567,24.143739472206626,41,20.299999999999997,19.45983379501385,43.252873542,14.417624514000002,12.0,4.0,3.0,1.5,10.965517236,18.0,0.609195402,8.528735628,14.0,0.609195402,23.758620678,39.0,0.609195402,3.0,5.0,4.0,2.0,1.0,0.0,0.64,0.48,0.8,0.64,0.14218009478672985,0.18957345971563982,0.09478672985781991,0.0,1.98589869338843,0.9967675060926077,0.839949089681766,1.3632586612879352,0.7828167255250841,0.8852530296378643,12057,Hillsborough County,Florida
12057011003,2109,1452,657,414,782,33788,146900,1426,67.9,17.3,20.2,0.0,4.8,0.0,4.2,5.8,-888888888,416,130,233,3046,435,1021,1793,14,344,343,68.84779516358464,31.152204836415365,19.630156472261735,11.522048364153626,34,32.099999999999994,15.450149666129404,138.95348841100002,46.31782947033334,9.0,3.0,3.0,1.5,51.162790712,88.0,0.581395349,38.372093034,66.0,0.581395349,49.418604665000004,85.0,0.581395349,3.0,2.0,4.0,1.0,0.0,2.0,0.7246376811594203,0.7246376811594203,0.4830917874396135,0.966183574879227,0.228310502283105,0.15220700152207,0.0,0.30441400304414,3.189933159113867,1.1285863972968837,1.3492034926372256,2.6429704968024303,0.9391700723203031,1.7162536398832924,12057,Hillsborough County,Florida
12057011612,2457,791,1666,1138,982,50033,120800,1150,91.6,2.9,45.1,0.0,0.0,0.8,3.9,0.7,-888888888,518,110,277,4418,1246,3180,2513,2,201,33,32.193732193732195,67.80626780626781,46.31664631664631,21.48962148962149,46,8.400000000000006,28.83895131086142,41.45454544,13.818181813333332,21.0,7.0,20.0,6.666666666666667,12.436363631999999,24.0,0.518181818,8.809090906,17.0,0.518181818,20.209090902,39.0,0.518181818,11.0,3.0,7.0,11.0,5.0,4.0,0.6151142355008787,0.9666080843585236,0.26362038664323373,0.6151142355008787,0.4001600640256103,0.6602641056422569,0.3001200480192077,0.24009603841536614,1.7469256401179938,0.9580091913785498,0.7388738438893995,1.0792214522204941,0.6637554584369736,0.7008090888091417,12057,Hillsborough County,Florida
12057010814,1235,1051,184,36,841,26222,179500,1071,58.6,34.9,17.7,0.5,2.3,0.0,1.9,1.7,-888888888,152,58,352,1742,442,884,723,118,295,0,85.10121457489879,14.898785425101217,2.91497975708502,11.983805668016194,38,41.4,24.096385542168676,88.941176415,29.647058805,2.0,1.0,,,21.64705881,46.0,0.470588235,25.882352925000003,55.0,0.470588235,41.411764680000005,88.0,0.470588235,0.0,1.0,1.0,,,,2.7777777777777777,0.0,2.7777777777777777,2.7777777777777777,,,,,2.8208428929590865,4.326247856304721,1.193094304339134,2.819416633394664,0.9673704414390052,1.8308316590235503,12057,Hillsborough County,Florida
12057010815,784,781,3,3,719,21328,-666666666,-666666666,36.7,53.1,28.1,2.0,0.5,0.0,0.0,7.7,-888888888,183,107,51,1062,135,556,474,38,152,10,99.61734693877551,0.3826530612244898,0.3826530612244898,0.0,46,63.3,20.850561134081513,112.24137924300001,37.413793081,,,,,32.586206877,63.0,0.517241379,38.275862046,74.0,0.517241379,41.37931032,80.0,0.517241379,,,,,,,,,,,,,,,4.790498473879642,,2.0261732613316483,,,,12057,Hillsborough County,Florida
12057010816,1534,1524,10,10,749,23787,-666666666,-666666666,41.7,44.9,37.4,1.1,1.2,0.0,1.0,10.2,-888888888,387,152,120,2497,672,1652,1034,124,248,41,99.34810951760105,0.651890482398957,0.651890482398957,0.0,42,58.3,30.71104387291982,239.72413784000003,79.90804594666668,1.0,1.0,,,70.282758594,129.0,0.544827586,69.737931008,128.0,0.544827586,99.70344823800001,183.0,0.544827586,1.0,0.0,0.0,,,,10.0,10.0,0.0,0.0,,,,,5.243310101487315,15.574492282696994,2.2176929575138504,5.274318510212951,0.9876402898092584,3.4249600409873473,12057,Hillsborough County,Florida
12057010817,1564,1001,563,199,693,24435,27100,1047,55.2,25.5,52.9,1.9,3.4,0.0,1.0,13.1,-888888888,550,262,102,2877,770,2521,937,51,262,559,64.00255754475704,35.99744245524297,12.72378516624041,23.273657289002557,38,44.8,31.03596812405772,192.439849647,64.146616549,3.0,1.5,1.0,1.0,65.849624068,116.0,0.567669173,63.578947375999995,112.0,0.567669173,63.011278202999996,111.0,0.567669173,1.0,0.0,2.0,0.0,1.0,0.0,0.7537688442211055,0.5025125628140703,0.0,1.0050251256281406,0.17761989342806395,0.0,0.17761989342806395,0.0,6.408253401498501,1.173956704725904,2.7104134913622913,5.470551379083333,0.9771503836929605,3.552386879792771,12057,Hillsborough County,Florida
12057010818,1856,1814,42,40,729,22500,-666666666,850,37.3,40.2,36.5,0.6,1.0,0.0,2.3,18.6,-888888888,561,253,54,3234,1478,2054,832,185,265,86,97.73706896551724,2.2629310344827585,2.1551724137931036,0.10775862068965517,38,62.7,48.78975795159032,297.895615992,99.29853866399999,,,,,85.806889389,159.0,0.539665971,89.04488521500001,165.0,0.539665971,123.043841388,228.0,0.539665971,,,,,,,,,,,,,,,5.474009849173098,,2.315268953562197,,,,12057,Hillsborough County,Florida
12057011708,2177,1492,685,476,1309,73828,443600,2972,85.9,4.9,21.0,0.0,4.3,0.9,1.9,2.2,-888888888,336,92,47,3438,240,1141,2283,42,196,0,68.53468075333026,31.465319246669726,21.864951768488748,9.600367478180983,29,14.099999999999994,7.667731629392971,90.15384624400001,30.051282081333337,4.0,1.3333333333333333,1.0,1.0,29.230769260000002,95.0,0.307692308,28.000000028000002,91.0,0.307692308,32.923076956,107.0,0.307692308,1.0,2.0,1.0,1.0,0.0,0.0,0.2801120448179272,0.21008403361344538,0.42016806722689076,0.21008403361344538,0.145985401459854,0.145985401459854,0.0,0.0,2.0141609974084007,0.43626028803072814,0.8519028195537462,1.5947467182249324,0.9575163399099599,1.0355733683583654,12057,Hillsborough County,Florida
12057012402,846,308,538,266,748,42125,137300,1067,85.2,0.4,37.4,0.0,0.0,0.0,0.4,14.1,-888888888,300,49,25,1731,565,1136,841,0,118,366,36.40661938534279,63.593380614657214,31.44208037825059,32.15130023640662,38,14.799999999999997,35.42021095610752,13.09090908,4.36363636,2.0,2.0,,,4.909090905,9.0,0.545454545,2.727272725,5.0,0.545454545,5.45454545,10.0,0.545454545,0.0,0.0,2.0,,,,0.7518796992481203,0.0,0.0,0.7518796992481203,,,,,1.416765051948052,1.1710144573456387,0.5992302223867505,1.108647449477352,0.6857142855346939,0.7199173138008236,12057,Hillsborough County,Florida
12057012403,1724,490,1234,735,842,42188,148300,1488,88.5,5.5,25.5,0.0,0.0,0.0,0.0,6.0,-888888888,796,127,150,3603,1087,1831,1873,9,113,605,28.42227378190255,71.57772621809745,42.63341067285383,28.944315545243622,31,11.5,20.816653322658127,19.044117634,6.348039211333333,16.0,5.333333333333333,7.0,3.5,7.205882348,14.0,0.514705882,7.72058823,15.0,0.514705882,4.117647056,8.0,0.514705882,5.0,5.0,6.0,5.0,2.0,0.0,0.7256235827664399,0.6802721088435374,0.6802721088435374,0.8163265306122449,0.28363047001620745,0.4051863857374392,0.1620745542949757,0.0,1.2955182063945576,1.1301218889938862,0.5479480608704059,0.953581432217687,0.5434326477526514,0.6192228047754359,12057,Hillsborough County,Florida
12057001300,2426,1109,1317,941,624,41333,117900,1181,77.6,14.0,44.8,2.0,3.4,0.0,0.7,2.3,-888888888,507,141,449,4510,453,2742,2169,11,148,39,45.71310799670239,54.2868920032976,38.7881286067601,15.49876339653751,50,22.400000000000006,19.38082451429474,40.5,13.5,23.0,7.666666666666667,,,11.5,23.0,0.5,10.0,20.0,0.5,19.0,38.0,0.5,8.0,7.0,8.0,,,,0.8147360963513992,0.8501594048884166,0.7438894792773645,0.8501594048884166,,,,,1.2173128944995493,1.268910104505954,0.5148706029148794,1.0325203252032522,0.6377952755905512,0.6704829919696336,12057,Hillsborough County,Florida
12057001400,1684,533,1151,650,904,39148,118000,1057,87.1,10.2,46.7,0.0,0.6,0.0,1.6,0.5,-888888888,393,158,174,3422,744,2078,1733,100,230,78,31.65083135391924,68.34916864608076,38.59857482185273,29.750593824228027,60,12.900000000000006,25.950413223140494,39.328767126,13.109589042000001,18.0,6.0,,,11.917808220000001,20.0,0.5958904110000001,10.726027398000001,18.0,0.5958904110000001,16.684931508000002,28.0,0.5958904110000001,8.0,4.0,6.0,,,,0.9230769230769231,1.2307692307692308,0.6153846153846154,0.9230769230769231,,,,,2.459585186116323,1.4376454414797226,1.0402979492111886,1.6153498767540155,0.686021505391199,1.0489523469967619,12057,Hillsborough County,Florida
12057002700,2866,1190,1676,760,964,36220,112800,1218,83.3,7.3,63.4,0.3,2.3,0.0,1.6,5.2,-888888888,537,55,620,5293,1726,4859,2695,17,130,0,41.52128401953943,58.47871598046057,26.517794836008374,31.960921144452197,55,16.700000000000003,29.268973214285715,47.821428542,15.940476180666666,,,,,11.607142849999999,25.0,0.46428571399999996,13.928571419999999,30.0,0.46428571399999996,22.285714272,48.0,0.46428571399999996,,,,,,,,,,,,,,,1.3395358135014004,,0.5665656012023742,,,,12057,Hillsborough County,Florida
12057005500,1394,680,714,561,1231,83293,336800,2225,92.4,2.9,12.0,0.0,3.9,0.0,0.0,0.8,-888888888,106,36,161,1821,135,228,1289,10,199,0,48.78048780487805,51.21951219512195,40.243902439024396,10.975609756097562,28,7.599999999999994,4.389140271493212,10.0,3.3333333333333335,5.0,2.5,2.0,1.0,2.0,4.0,0.5,3.0,6.0,0.5,5.0,10.0,0.5,3.0,2.0,0.0,0.0,1.0,1.0,0.4456327985739751,0.53475935828877,0.35650623885918004,0.0,0.1400560224089636,0.0,0.1400560224089636,0.1400560224089636,0.49019607843137253,0.6940504582307039,0.20733169884989147,0.4700510341122751,0.5714285714285714,0.3052348859747423,12057,Hillsborough County,Florida
12057005800,2053,578,1475,1045,1003,85250,360700,2164,88.8,0.7,9.4,0.0,9.0,0.0,1.5,0.0,-888888888,521,57,227,3377,200,706,2402,9,160,49,28.153921091086215,71.84607890891378,50.90112031173892,20.944958597174864,57,11.200000000000003,9.934474741069542,12.916666677000002,4.305555559000001,12.0,4.0,2.0,1.0,3.7500000030000002,9.0,0.41666666700000005,3.3333333360000004,8.0,0.41666666700000005,5.833333338000001,14.0,0.41666666700000005,5.0,3.0,4.0,1.0,1.0,0.0,0.3827751196172249,0.4784688995215311,0.28708133971291866,0.3827751196172249,0.06779661016949153,0.06779661016949153,0.06779661016949153,0.0,0.7449058060553635,0.5961528146486887,0.31506287595531685,0.5117409463339496,0.5183946490291608,0.33230687322674846,12057,Hillsborough County,Florida
12057006801,2195,1021,1174,882,958,49962,146700,1326,79.5,9.3,12.2,0.0,2.7,0.0,5.0,3.4,-888888888,403,140,220,3560,65,477,2301,94,224,13,46.514806378132114,53.48519362186788,40.182232346241456,13.302961275626423,53,20.5,7.318192245927965,67.84,22.613333333333333,15.0,5.0,4.0,2.0,23.32,44.0,0.53,18.02,34.0,0.53,26.5,50.0,0.53,5.0,5.0,5.0,0.0,2.0,2.0,0.5668934240362812,0.5668934240362812,0.5668934240362812,0.5668934240362812,0.17035775127768313,0.0,0.17035775127768313,0.17035775127768313,2.2148220698661443,0.8829077257764736,0.9367737576869847,1.4510422140479944,0.8189280540801546,0.942256633018459,12057,Hillsborough County,Florida
