census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,overall-city-eviction-rate,avg-eviction-rate,ratio-to-mean-eviction-rate,county_GEOID,county,state
36081040400,1307,558,749,506,1296,64453,361600,2210,1.8,87.6,6.9,0.0,1.9,0.0,4.3,4.4,-888888888,422,161,131,2827,678,991,907,1010,42,15,42.69319051262433,57.306809487375666,38.71461361897475,18.592195868400918,69,98.2,9.239130434782608,31.0,10.333333333333334,14.0,52.73519170391059,0.26547737,13.0,48.968392296488396,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,1.851851851851852,2.1927154173982575,36081,Queens,New York
36081043900,1187,822,365,281,1488,52808,464800,3199,65.8,3.2,82.9,0.0,6.9,0.0,1.9,22.2,-888888888,480,181,78,2845,2236,3618,478,1430,58,0,69.2502106149958,30.749789385004213,23.67312552653749,7.0766638584667225,60,34.2,34.97819600642644,11.0,3.6666666666666665,4.0,15.067197629688739,0.26547737,6.0,22.600796444533106,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.446066504460665,0.5281723268185582,36081,Queens,New York
36081045600,316,124,192,134,1694,81750,590000,2565,4.1,16.1,14.6,0.0,67.7,0.0,3.2,8.9,-888888888,76,0,5,924,203,982,193,330,12,0,39.24050632911392,60.75949367088608,42.405063291139236,18.354430379746837,73,95.9,7.529239766081871,1.0,1.0,0.0,0.0,0.0,1.0,3.7667994074221847,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.8064516129032258,0.954892197899241,36081,Queens,New York
36081045800,663,388,275,176,1378,69063,583700,3300,17.3,19.2,10.9,0.0,50.5,0.0,6.3,6.6,-888888888,261,6,48,1583,525,1457,301,575,59,0,58.521870286576174,41.47812971342383,26.546003016591253,14.93212669683258,70,82.7,8.103294746215495,11.0,3.6666666666666665,6.0,22.600796444533106,0.26547737,1.0,3.7667994074221847,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,0.9450171821305842,1.118963022280554,36081,Queens,New York
36081046700,2081,1852,229,158,1241,31487,-666666666,-666666666,48.1,4.2,68.5,0.8,25.6,0.0,1.0,20.4,-888888888,894,310,175,4096,2464,5414,325,1969,152,0,88.99567515617491,11.004324843825083,7.592503604036521,3.411821239788563,74,51.9,22.37989652623799,35.0,11.666666666666666,13.0,48.968392296488396,0.26547737,10.0,37.667994074221845,0.26547737,12.0,45.20159288906621,0.26547737,0.8445472846855552,0.6299496040316774,0.7459021128298606,36081,Queens,New York
36081047800,2160,597,1563,869,1335,76044,174800,1357,24.8,35.0,17.5,0.0,17.4,0.0,6.9,15.9,-888888888,443,94,272,4227,1223,2500,1604,1150,100,0,27.63888888888889,72.36111111111111,40.23148148148148,32.12962962962963,69,75.2,8.263712313839449,20.0,6.666666666666667,5.0,18.833997037110922,0.26547737,11.0,41.43479348164403,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,1.1166945840312674,1.3222404527024667,36081,Queens,New York
36081049500,483,262,221,116,1526,61335,629500,2929,80.3,0.0,27.3,0.0,7.0,0.0,0.0,12.6,-888888888,131,16,32,952,143,622,245,281,33,0,54.24430641821946,45.75569358178054,24.016563146997928,21.73913043478261,72,19.700000000000003,9.084139985107967,3.0,1.5,0.0,0.0,0.0,2.0,7.533598814844369,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.5725190839694656,0.6779005679742703,36081,Queens,New York
36081051200,712,152,560,467,1332,82500,421000,2153,3.4,75.3,11.1,0.0,3.7,0.0,1.5,16.2,-888888888,282,83,37,1866,408,957,508,553,48,0,21.34831460674157,78.65168539325843,65.58988764044943,13.06179775280899,82,96.6,5.508771929824562,16.0,5.333333333333333,2.0,7.533598814844369,0.26547737,7.0,26.367595851955294,0.26547737,7.0,26.367595851955294,0.26547737,0.8445472846855552,3.508771929824561,4.154618685596698,36081,Queens,New York
36081113900,1369,760,609,359,1546,60655,557700,2358,54.4,0.8,15.2,0.8,34.0,0.0,3.7,6.3,-888888888,281,46,165,2591,672,1956,690,716,79,0,55.51497443389335,44.48502556610664,26.223520818115414,18.261504747991232,69,45.6,11.735639283508338,6.0,2.0,4.0,15.067197629688739,0.26547737,1.0,3.7667994074221847,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.2631578947368421,0.3115964014197523,36081,Queens,New York
36081114700,622,107,515,280,1820,90700,693400,2924,61.3,1.0,10.5,0.0,34.2,0.0,1.0,2.6,-888888888,133,11,72,1412,193,1043,510,361,19,0,17.20257234726688,82.79742765273312,45.01607717041801,37.78135048231511,80,38.7,8.010610079575597,,,,,,,,,,,,0.8445472846855552,,,36081,Queens,New York
36081073100,568,139,429,209,1900,109615,757700,2985,70.6,0.9,5.1,0.0,25.5,0.0,0.9,2.1,-888888888,212,40,20,1165,194,693,288,330,18,5,24.471830985915492,75.52816901408451,36.79577464788733,38.732394366197184,82,29.400000000000006,5.31459987782529,4.0,1.3333333333333333,2.0,7.533598814844369,0.26547737,1.0,3.7667994074221847,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.9592326139088728,1.1357950363501763,36081,Queens,New York
36081003400,660,270,390,274,1472,67292,393800,2244,36.8,3.0,54.8,0.0,20.8,0.0,7.6,31.8,-888888888,245,34,81,1666,391,1334,428,512,37,0,40.909090909090914,59.09090909090909,41.515151515151516,17.575757575757574,82,63.2,10.493587252234745,8.0,2.6666666666666665,2.0,7.533598814844369,0.26547737,4.0,15.067197629688739,0.26547737,2.0,7.533598814844369,0.26547737,0.8445472846855552,0.9876543209876543,1.1694482226124037,36081,Queens,New York
36081112900,784,324,460,247,1854,87321,575100,2161,76.5,4.1,6.5,0.0,16.8,0.0,0.6,1.9,-888888888,205,11,99,1510,224,696,493,322,129,0,41.3265306122449,58.673469387755105,31.505102040816325,27.168367346938776,65,23.5,5.413533834586466,2.0,2.0,0.0,0.0,0.0,2.0,7.533598814844369,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.6172839506172839,0.7309051391327523,36081,Queens,New York
36081055300,823,701,122,92,1371,45994,495800,2684,68.3,5.1,51.8,1.0,14.8,0.0,5.2,5.6,-888888888,243,75,60,1597,816,1569,60,1046,97,0,85.17618469015797,14.823815309842042,11.178614823815309,3.6452004860267313,82,31.700000000000003,30.696945967110416,14.0,4.666666666666667,7.0,26.367595851955294,0.26547737,4.0,15.067197629688739,0.26547737,3.0,11.300398222266553,0.26547737,0.8445472846855552,0.6657156443176415,0.7882514767251938,36081,Queens,New York
36081062700,985,649,336,176,1397,68664,509800,2564,92.1,0.0,39.7,0.0,1.4,0.0,2.2,4.3,-888888888,363,159,65,2179,707,1666,575,495,142,7,65.88832487309645,34.11167512690355,17.868020304568528,16.243654822335024,82,7.900000000000006,11.229946524064172,8.0,4.0,3.0,11.300398222266553,0.26547737,5.0,18.833997037110922,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.6163328197226503,0.7297789370693738,36081,Queens,New York
36081067700,662,148,514,253,1462,85625,606100,2541,84.3,0.0,6.6,0.0,14.5,0.0,1.2,0.0,-888888888,99,0,81,1396,119,628,462,316,52,0,22.356495468277945,77.64350453172206,38.21752265861027,39.42598187311178,82,15.700000000000003,4.558568955568378,,,,,,,,,,,,0.8445472846855552,,,36081,Queens,New York
36081079900,956,535,421,163,1324,42188,761100,3302,30.6,2.3,14.5,1.0,57.2,0.0,0.0,8.8,-888888888,330,40,53,2327,1256,2603,431,505,124,0,55.962343096234314,44.03765690376569,17.05020920502092,26.98744769874477,72,69.4,27.12700369913687,5.0,2.5,0.0,0.0,0.0,2.0,7.533598814844369,0.26547737,3.0,11.300398222266553,0.26547737,0.8445472846855552,0.46728971962616817,0.5533020212126443,36081,Queens,New York
36081099100,2719,374,2345,1069,1613,95150,433200,2309,84.3,0.0,8.5,0.0,11.3,0.0,2.8,1.6,-888888888,586,130,498,4896,239,2532,1760,609,380,0,13.755057006252299,86.2449429937477,39.315924972416326,46.92901802133137,64,15.700000000000003,3.415802075019952,5.0,1.6666666666666667,1.0,3.7667994074221847,0.26547737,3.0,11.300398222266553,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.4456327985739751,0.5276587902830031,36081,Queens,New York
36081010000,1006,433,573,446,1315,76090,452900,2560,18.3,21.6,21.4,0.0,31.6,0.0,4.5,24.1,-888888888,464,147,0,3530,1050,2277,919,959,14,0,43.04174950298211,56.95825049701789,44.333996023856855,12.624254473161034,82,81.7,8.607753230512714,16.0,5.333333333333333,2.0,7.533598814844369,0.26547737,8.0,30.134395259377477,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,1.2317167051578137,1.4584342730039217,36081,Queens,New York
36081060800,451,33,418,295,1375,71750,404900,2344,0.0,100.0,2.7,0.0,0.0,0.0,0.0,0.0,-888888888,122,53,36,1080,85,273,372,258,40,0,7.317073170731707,92.6829268292683,65.41019955654102,27.27272727272727,77,100.0,9.993714644877436,5.0,1.6666666666666667,2.0,7.533598814844369,0.26547737,1.0,3.7667994074221847,0.26547737,2.0,7.533598814844369,0.26547737,0.8445472846855552,5.05050505050505,5.980132956540701,36081,Queens,New York
36081002400,648,297,351,247,1426,60400,452400,2470,39.7,5.2,58.0,0.8,21.0,0.0,4.0,29.3,-888888888,199,34,14,1691,456,1658,321,621,60,0,45.83333333333333,54.166666666666664,38.117283950617285,16.049382716049383,82,60.3,15.918185860382392,14.0,4.666666666666667,5.0,18.833997037110922,0.26547737,1.0,3.7667994074221847,0.26547737,8.0,30.134395259377477,0.26547737,0.8445472846855552,1.5712682379349048,1.8604858087015517,36081,Queens,New York
36081005900,1796,1507,289,90,1723,71429,631700,3056,77.8,2.3,22.6,0.0,9.2,0.0,4.4,6.2,-888888888,246,45,97,3583,786,2164,371,1932,125,0,83.9086859688196,16.0913140311804,5.011135857461024,11.080178173719377,82,22.200000000000003,15.388180764774045,8.0,2.6666666666666665,4.0,15.067197629688739,0.26547737,3.0,11.300398222266553,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.17695200176952,0.20952290650653552,36081,Queens,New York
36081009100,1162,806,356,199,1752,61754,578700,2724,75.0,7.4,27.6,0.0,8.3,0.0,1.8,7.6,-888888888,135,39,53,2045,652,1232,322,901,236,0,69.3631669535284,30.6368330464716,17.125645438898452,13.511187607573149,35,25.0,10.76923076923077,8.0,2.6666666666666665,2.0,7.533598814844369,0.26547737,4.0,15.067197629688739,0.26547737,2.0,7.533598814844369,0.26547737,0.8445472846855552,0.3308519437551696,0.3917506452919963,36081,Queens,New York
36081014000,1364,840,524,409,1533,70948,557700,2071,64.8,7.5,23.5,0.0,14.3,0.0,0.8,12.6,-888888888,400,54,104,2519,573,1858,702,798,174,0,61.58357771260997,38.41642228739003,29.985337243401762,8.431085043988269,68,35.2,3.5732647814910026,23.0,7.666666666666667,6.0,22.600796444533106,0.26547737,8.0,30.134395259377477,0.26547737,9.0,33.90119466679966,0.26547737,0.8445472846855552,0.9126984126984128,1.0806954557177126,36081,Queens,New York
36081025500,482,273,209,114,1534,87500,645100,3086,59.8,0.0,18.7,1.0,35.3,0.0,0.0,3.9,-888888888,114,42,36,1118,341,940,137,536,16,0,56.63900414937759,43.36099585062241,23.651452282157674,19.70954356846473,67,40.2,9.789259007477906,2.0,2.0,0.0,0.0,0.0,2.0,7.533598814844369,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.7326007326007326,0.8674478574322775,36081,Queens,New York
36081085900,1813,1154,659,214,1290,44861,270800,1717,15.5,2.8,7.0,0.0,72.0,0.0,5.3,4.4,-888888888,375,106,126,3928,2106,3969,423,788,322,0,63.65140650854937,36.348593491450636,11.803640375068946,24.544953116381688,66,84.5,27.575401488444967,23.0,7.666666666666667,12.0,45.20159288906621,0.26547737,5.0,18.833997037110922,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.6643558636626228,0.7866414062416625,36081,Queens,New York
36081086500,1998,1672,326,104,1485,29147,420700,1361,21.0,0.0,7.0,0.0,74.8,0.0,2.7,1.5,-888888888,198,67,418,3995,2513,3966,182,1148,294,0,83.68368368368368,16.316316316316314,5.205205205205205,11.11111111111111,50,79.0,40.03508002631002,23.0,7.666666666666667,3.0,11.300398222266553,0.26547737,11.0,41.43479348164403,0.26547737,9.0,33.90119466679966,0.26547737,0.8445472846855552,0.4585326953748007,0.5429331236859322,36081,Queens,New York
36081094202,1702,1097,605,519,672,40649,325500,2164,32.9,43.8,28.7,0.0,10.1,0.0,4.3,8.9,-888888888,699,382,67,2992,317,1564,784,934,200,0,64.45358401880141,35.54641598119859,30.493537015276146,5.052878965922444,54,67.1,9.602784602784602,40.0,13.333333333333334,11.0,41.43479348164403,0.26547737,16.0,60.268790518754955,0.26547737,13.0,48.968392296488396,0.26547737,0.8445472846855552,1.2154360376785172,1.439156882886732,36081,Queens,New York
36081094203,2709,1476,1233,223,928,48114,39000,1888,69.1,13.7,20.3,0.0,5.7,0.0,6.0,5.5,-888888888,519,216,395,4460,416,2421,1448,1267,74,0,54.48504983388705,45.51495016611295,8.231819859726837,37.28313030638612,57,30.900000000000006,6.4223385689354275,22.0,7.333333333333333,11.0,41.43479348164403,0.26547737,5.0,18.833997037110922,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.49683830171635046,0.5882895022288006,36081,Queens,New York
36081098100,775,140,635,355,1558,89750,768200,3152,73.5,0.0,15.1,4.4,15.5,0.0,0.0,6.6,-888888888,267,9,60,1657,199,1161,588,266,92,34,18.064516129032256,81.93548387096774,45.806451612903224,36.12903225806451,63,26.5,9.599332220367279,,,,,,,,,,,,0.8445472846855552,,,36081,Queens,New York
36081101002,1538,1199,339,246,1167,32778,796800,2833,63.0,35.1,9.1,0.0,0.0,0.0,0.7,1.2,-888888888,345,19,304,2497,140,859,750,259,205,0,77.95838751625487,22.041612483745123,15.99479843953186,6.046814044213264,50,37.0,2.3397761953204474,50.0,16.666666666666668,21.0,79.10278755586587,0.26547737,21.0,79.10278755586587,0.26547737,8.0,30.134395259377477,0.26547737,0.8445472846855552,1.3900472616068948,1.64590815317634,36081,Queens,New York
36081103900,2061,871,1190,765,1639,75938,703300,2950,65.2,0.0,13.1,0.0,31.7,0.0,0.6,2.5,-888888888,544,14,150,4738,1251,4164,2080,731,159,0,42.261038330907326,57.73896166909267,37.117903930131,20.621057738961667,70,34.8,9.241633404973902,8.0,2.6666666666666665,2.0,7.533598814844369,0.26547737,4.0,15.067197629688739,0.26547737,2.0,7.533598814844369,0.26547737,0.8445472846855552,0.3061615001913509,0.3625155225090115,36081,Queens,New York
36081018300,2610,1949,661,434,1470,72361,491300,1887,72.5,3.1,30.0,0.0,13.7,0.0,3.9,6.7,-888888888,574,29,198,4923,1651,3830,317,2617,236,0,74.67432950191571,25.32567049808429,16.628352490421456,8.697318007662835,82,27.5,20.833976833976834,19.0,6.333333333333333,5.0,18.833997037110922,0.26547737,8.0,30.134395259377477,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.32495296733367535,0.38476586595700557,36081,Queens,New York
36081018800,403,158,245,181,1349,77159,399200,2149,2.0,81.1,9.4,2.7,4.7,0.0,1.2,8.2,-888888888,104,44,41,985,194,334,273,286,31,0,39.20595533498759,60.7940446650124,44.91315136476427,15.88089330024814,62,98.0,7.367716008037509,6.0,2.0,3.0,11.300398222266553,0.26547737,2.0,7.533598814844369,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,1.2658227848101267,1.498818133411467,36081,Queens,New York
36081018900,1314,1012,302,159,1511,62730,560600,2281,60.1,5.7,33.7,0.0,20.7,0.0,6.0,7.5,-888888888,313,17,133,2688,879,2406,376,1171,148,9,77.01674277016743,22.98325722983257,12.100456621004566,10.882800608828006,72,39.9,17.221908526256353,16.0,5.333333333333333,3.0,11.300398222266553,0.26547737,7.0,26.367595851955294,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.5270092226613965,0.6240138737259862,36081,Queens,New York
36081019200,634,200,434,318,1396,74219,338100,2599,7.7,71.1,21.1,0.0,5.2,0.0,2.5,13.4,-888888888,145,22,33,1515,284,495,478,560,95,0,31.545741324921135,68.45425867507886,50.1577287066246,18.29652996845426,78,92.3,7.45697896749522,15.0,5.0,5.0,18.833997037110922,0.26547737,2.0,7.533598814844369,0.26547737,8.0,30.134395259377477,0.26547737,0.8445472846855552,2.5,2.9601658134876474,36081,Queens,New York
36081025900,1107,831,276,135,1447,47629,-666666666,2338,57.5,1.6,46.4,0.0,29.9,0.0,4.2,6.8,-888888888,369,9,49,2625,1447,2565,278,1076,98,0,75.06775067750678,24.932249322493224,12.195121951219512,12.737127371273713,74,42.5,24.063564131668556,3.0,3.0,0.0,0.0,0.0,3.0,11.300398222266553,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.36101083032490977,0.427460767290635,36081,Queens,New York
36081026600,757,414,343,248,567,32750,371400,2306,1.8,87.1,7.4,2.5,2.6,0.0,0.7,5.3,-888888888,117,60,285,1371,222,160,245,375,78,0,54.689564068692206,45.310435931307794,32.76089828269485,12.549537648612946,60,98.2,8.54745673833246,11.0,3.6666666666666665,7.0,26.367595851955294,0.26547737,3.0,11.300398222266553,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.8856682769726247,1.048689982233949,36081,Queens,New York
36081027300,2408,2094,314,123,1305,43077,233300,1115,63.3,3.1,77.6,0.0,11.5,0.0,3.6,18.5,-888888888,870,190,156,5229,3028,6409,602,2517,192,0,86.96013289036544,13.039867109634551,5.107973421926911,7.931893687707642,69,36.7,25.716430984857965,57.0,19.0,24.0,90.40318577813242,0.26547737,17.0,64.03558992617714,0.26547737,16.0,60.268790518754955,0.26547737,0.8445472846855552,0.9073543457497613,1.0743677260031577,36081,Queens,New York
36081029300,333,151,182,121,1533,58304,658600,2934,25.5,0.0,12.9,0.0,73.0,0.0,0.0,1.5,-888888888,41,0,22,820,312,979,105,395,23,0,45.34534534534534,54.65465465465466,36.33633633633634,18.31831831831832,73,74.5,18.034265103697024,4.0,2.0,0.0,0.0,0.0,2.0,7.533598814844369,0.26547737,2.0,7.533598814844369,0.26547737,0.8445472846855552,1.3245033112582782,1.5682997687351774,36081,Queens,New York
36081003600,947,530,417,238,1323,77005,475200,2649,31.9,3.7,46.7,0.0,30.3,0.0,5.7,28.4,-888888888,427,94,29,2477,824,2154,515,966,105,0,55.966209081309394,44.0337909186906,25.131995776135163,18.90179514255544,82,68.1,16.240208877284594,26.0,8.666666666666666,3.0,11.300398222266553,0.26547737,11.0,41.43479348164403,0.26547737,12.0,45.20159288906621,0.26547737,0.8445472846855552,1.6352201257861636,1.9362090855516687,36081,Queens,New York
36081004401,941,479,462,326,1274,54583,504900,2994,27.3,8.4,30.8,0.5,41.2,0.0,5.1,17.4,-888888888,379,67,49,2443,771,2467,610,634,68,4,50.90329436769394,49.09670563230606,34.64399574920298,14.452709883103083,66,72.7,10.382231404958677,9.0,3.0,2.0,7.533598814844369,0.26547737,1.0,3.7667994074221847,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.6263048016701461,0.741586425090851,36081,Queens,New York
36081005300,2385,1963,422,72,1468,60496,617600,2364,60.3,0.4,23.9,0.0,16.0,0.0,8.1,15.2,-888888888,387,13,175,3814,1004,2466,252,2524,279,0,82.30607966457023,17.69392033542977,3.018867924528302,14.675052410901468,79,39.7,12.237462494642092,17.0,5.666666666666667,5.0,18.833997037110922,0.26547737,9.0,33.90119466679966,0.26547737,3.0,11.300398222266553,0.26547737,0.8445472846855552,0.2886737986075734,0.3418089239551027,36081,Queens,New York
36081005700,1740,1610,130,39,1491,60991,676500,4001,62.0,2.5,27.9,0.5,19.3,0.0,4.1,11.6,-888888888,297,79,60,3148,1080,2376,239,1793,106,8,92.52873563218391,7.471264367816093,2.2413793103448274,5.2298850574712645,82,38.0,20.690499510284035,9.0,3.0,5.0,18.833997037110922,0.26547737,2.0,7.533598814844369,0.26547737,2.0,7.533598814844369,0.26547737,0.8445472846855552,0.18633540372670807,0.220633476781688,36081,Queens,New York
36081007300,2120,1814,306,116,1684,62078,389700,2295,70.8,1.4,20.3,0.0,18.3,0.0,1.4,8.1,-888888888,121,0,158,3479,829,2031,178,2018,206,0,85.56603773584905,14.433962264150942,5.471698113207547,8.962264150943396,66,29.200000000000003,9.980285855101036,4.0,2.0,2.0,7.533598814844369,0.26547737,2.0,7.533598814844369,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.11025358324145534,0.13054755517034827,36081,Queens,New York
36081008100,535,377,158,120,1827,78750,627400,2915,55.5,2.8,32.5,0.0,14.8,5.2,5.2,16.4,-888888888,131,7,22,1006,416,941,140,451,74,0,70.46728971962617,29.53271028037383,22.429906542056074,7.102803738317758,68,44.5,24.185372918175236,3.0,1.0,1.0,3.7667994074221847,0.26547737,1.0,3.7667994074221847,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.2652519893899204,0.31407594838065217,36081,Queens,New York
36081058700,1328,1034,294,128,1302,55481,491700,3068,87.9,1.4,26.1,0.0,5.5,0.0,1.4,3.9,-888888888,423,82,100,2470,866,1846,453,898,59,0,77.86144578313254,22.13855421686747,9.63855421686747,12.5,82,12.099999999999994,12.287280069224114,17.0,5.666666666666667,10.0,37.667994074221845,0.26547737,6.0,22.600796444533106,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.5480335267569311,0.6489080442203741,36081,Queens,New York
36081061800,676,185,491,415,1218,59889,328800,1581,7.2,90.7,0.9,0.0,0.0,0.0,1.0,1.0,-888888888,168,46,74,1335,210,227,491,406,47,0,27.366863905325445,72.63313609467455,61.390532544378694,11.242603550295858,70,92.8,6.823027718550106,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.533598814844369,0.26547737,0.8445472846855552,1.0810810810810811,1.2800717031297935,36081,Queens,New York
36081062600,854,80,774,565,1146,81818,382000,2426,4.0,90.9,7.3,0.0,0.0,0.0,0.9,4.2,-888888888,292,100,61,2046,331,486,646,498,56,0,9.367681498829041,90.63231850117096,66.1592505854801,24.473067915690866,76,96.0,5.59560590456574,8.0,2.6666666666666665,4.0,15.067197629688739,0.26547737,1.0,3.7667994074221847,0.26547737,3.0,11.300398222266553,0.26547737,0.8445472846855552,3.3333333333333335,3.946887751316863,36081,Queens,New York
36081000400,1291,621,670,545,1444,52266,438000,2678,46.0,5.9,55.2,1.2,24.5,0.0,2.0,20.4,-888888888,496,203,77,3228,1095,3026,405,1597,105,8,48.102246320681644,51.897753679318356,42.21533694810225,9.682416731216112,82,54.0,15.032679738562091,20.0,6.666666666666667,7.0,26.367595851955294,0.26547737,7.0,26.367595851955294,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,1.0735373054213635,1.2711393724047868,36081,Queens,New York
36081002200,710,408,302,212,1346,64286,522400,2405,48.0,10.1,47.6,1.8,15.4,0.0,4.8,19.9,-888888888,226,56,67,1488,367,1375,324,633,50,0,57.46478873239437,42.53521126760563,29.859154929577464,12.676056338028168,82,52.0,10.924750679963735,10.0,3.3333333333333335,2.0,7.533598814844369,0.26547737,2.0,7.533598814844369,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.8169934640522877,0.9673744488521724,36081,Queens,New York
36081003100,426,362,64,23,1461,57727,652800,2375,63.1,4.5,43.7,0.0,11.3,0.0,4.0,17.1,-888888888,99,10,46,729,265,703,60,499,109,0,84.97652582159625,15.023474178403756,5.39906103286385,9.624413145539906,82,36.9,12.5,5.0,2.5,1.0,3.7667994074221847,0.26547737,0.0,0.0,0.0,4.0,15.067197629688739,0.26547737,0.8445472846855552,0.6906077348066298,0.8177253628418915,36081,Queens,New York
36081003800,746,551,195,113,1337,57614,481200,2693,41.8,5.4,54.0,0.0,18.9,0.0,8.2,25.7,-888888888,285,151,34,1560,421,1353,287,439,42,0,73.86058981233245,26.13941018766756,15.14745308310992,10.991957104557642,79,58.2,12.380952380952381,15.0,5.0,3.0,11.300398222266553,0.26547737,10.0,37.667994074221845,0.26547737,2.0,7.533598814844369,0.26547737,0.8445472846855552,0.9074410163339384,1.074470349723284,36081,Queens,New York
36081029900,0,0,0,0,-666666666,-666666666,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,666666766.0,,,,,,,,,,,,,0.8445472846855552,,,36081,Queens,New York
36081026300,1999,1538,461,239,1437,50912,570200,2432,33.8,1.5,30.7,0.0,51.3,0.0,5.9,7.5,-888888888,692,19,56,4676,2714,5602,551,2201,227,0,76.93846923461732,23.06153076538269,11.955977988994498,11.105552776388194,69,66.2,22.787610619469024,24.0,8.0,4.0,15.067197629688739,0.26547737,10.0,37.667994074221845,0.26547737,10.0,37.667994074221845,0.26547737,0.8445472846855552,0.5201560468140443,0.6158992589831256,36081,Queens,New York
36081027100,2675,1994,681,310,1322,48429,349100,2058,27.8,3.5,41.0,0.7,47.0,0.0,5.3,15.7,-888888888,815,91,167,5633,3265,6830,443,2899,206,0,74.54205607476635,25.457943925233646,11.588785046728972,13.869158878504672,75,72.2,21.952386649120708,32.0,10.666666666666666,12.0,45.20159288906621,0.26547737,14.0,52.73519170391059,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.5349381477766633,0.6334022469515527,36081,Queens,New York
36081028800,1337,392,945,779,1445,62328,361700,2495,2.9,79.4,12.0,0.0,4.8,0.0,0.7,12.1,-888888888,501,210,74,3255,799,910,1006,1092,134,8,29.31937172774869,70.68062827225131,58.26477187733732,12.415856394913986,67,97.1,15.70089475926715,27.0,9.0,8.0,30.134395259377477,0.26547737,11.0,41.43479348164403,0.26547737,8.0,30.134395259377477,0.26547737,0.8445472846855552,2.295918367346939,2.718519624631513,36081,Queens,New York
36081032000,1070,420,650,437,1500,69408,397000,3003,1.4,95.5,0.8,0.0,0.8,0.0,2.1,0.2,-888888888,376,98,52,3041,492,747,800,903,57,0,39.25233644859813,60.747663551401864,40.8411214953271,19.906542056074766,66,98.6,6.980552712384852,19.0,6.333333333333333,4.0,15.067197629688739,0.26547737,8.0,30.134395259377477,0.26547737,7.0,26.367595851955294,0.26547737,0.8445472846855552,1.5079365079365077,1.7854968398814377,36081,Queens,New York
36081033100,0,0,0,0,-666666666,-666666666,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,666666766.0,,,,,,,,,,,,,0.8445472846855552,,,36081,Queens,New York
